DOI,Title,Authors,Journal/Book,Publication Year,Create Date,Article Type,Language,Abstract
10.2196/16136,Adherence to Established Treatment Guidelines Among Unguided Digital Interventions for Depression: Quality Evaluation of 28 Web-Based Programs and Mobile Apps,"Bubolz S, Mayer G, Gronewold N, Hilbel T, Schultz JH.",J Med Internet Res,2020,2020.7.17,,,
10.3389/fpsyt.2022.947435,Home-based transcranial direct current stimulation in dual active treatments for symptoms of depression and anxiety: A case series,"Sobral M, Guiomar R, Martins V, Ganho-Ávila A.",Front Psychiatry,2022,2022.10.24,,,
10.1177/1043659620912315,A Mobile App to Prevent Depression Among Low-Income Primary Care Patients in the Dominican Republic: Sociocultural Adaptations,"Caplan S, Sosa Lovera A, Veloz Comas E, Attilus J.",J Transcult Nurs,2020,2020.3.20,,,
10.1016/j.cct.2023.107422,"Effectiveness-implementation hybrid trial of Spanish language, digital cognitive-behavioral therapy (dCBT) intervention for depression and anxiety - protocol for the SUPERA (SUpport from PEeRs to expand Access) study","Aguilera A, Arévalo Avalos MR, Rosales K, Reyes Y, Hernandez-Ramos R, Ramos G, Garcia E, Hoang T, Ochoa-Frongia L, Fortuna LR, Schueller SM.",Contemp Clin Trials,2024,2023.12.25,,,
10.1177/1357633X16659955,Pilot study of psychotherapeutic text messaging for depression,"Pfeiffer PN, Henry J, Ganoczy D, Piette JD.",J Telemed Telecare,2017,2016.7.25,,,
10.3174/ajnr.A6632,Changes of Neurotransmitters in Youth with Internet and Smartphone Addiction: A Comparison with Healthy Controls and Changes after Cognitive Behavioral Therapy,"Seo HS, Jeong EK, Choi S, Kwon Y, Park HJ, Kim I.",AJNR Am J Neuroradiol,2020,2020.7.4,,,
10.1016/j.xagr.2023.100165,Feasibility and impact of a mental health chatbot on postpartum mental health: a randomized controlled trial,"Suharwardy S, Ramachandran M, Leonard SA, Gunaseelan A, Lyell DJ, Darcy A, Robinson A, Judy A.",AJOG Glob Rep,2023,2023.8.10,,,
10.2196/12556,"Guided Self-Help Works: Randomized Waitlist Controlled Trial of Pacifica, a Mobile App Integrating Cognitive Behavioral Therapy and Mindfulness for Stress, Anxiety, and Depression","Moberg C, Niles A, Beermann D.",J Med Internet Res,2019,2019.6.15,,,
10.1136/bmjopen-2020-038107,"Efficacy, cost-utility and physiological effects of Acceptance and Commitment Therapy (ACT) and Behavioural Activation Treatment for Depression (BATD) in patients with chronic low back pain and depression: study protocol of a randomised, controlled trial including mobile-technology-based ecological momentary assessment (IMPACT study)","Sanabria-Mazo JP, Forero CG, Cristobal-Narváez P, Suso-Ribera C, García-Palacios A, Colomer-Carbonell A, Pérez-Aranda A, Andrés-Rodríguez L, McCracken LM, D'Amico F, Estivill-Rodríguez P, Carreras-Marcos B, Montes-Pérez A, Comps-Vicente O, Esteve M, Grasa M, Rosa A, Cuesta-Vargas AI, Maes M, Borràs X, Edo S, Sanz A, Feliu-Soler A, Castaño-Asins JR, Luciano JV.",BMJ Open,2020,2020.7.26,,,
10.1016/j.cct.2023.107275,A non-pharmacological multi-modal therapy to improve sleep and cognition and reduce mild cognitive impairment risk: Design and methodology of a randomized clinical trial,"Emert SE, Taylor DJ, Gartenberg D, Schade MM, Roberts DM, Nagy SM, Russell M, Huskey A, Mueller M, Gamaldo A, Buxton OM.",Contemp Clin Trials,2023,2023.6.28,,,
10.1186/s12888-017-1193-6,Effectiveness and cost-effectiveness of a guided Internet- and mobile-based intervention for the indicated prevention of major depression in patients with chronic back pain-study protocol of the PROD-BP multicenter pragmatic RCT,"Sander L, Paganini S, Lin J, Schlicker S, Ebert DD, Buntrock C, Baumeister H.",BMC Psychiatry,2017,2017.1.23,,,
10.2196/17405,A Mobile Health Mindfulness Intervention for Women With Moderate to Moderately Severe Postpartum Depressive Symptoms: Feasibility Study,"Avalos LA, Aghaee S, Kurtovich E, Quesenberry C Jr, Nkemere L, McGinnis MK, Kubo A.",JMIR Ment Health,2020,2020.11.12,,,
10.2196/mhealth.8917,A Smartphone App (BlueIce) for Young People Who Self-Harm: Open Phase 1 Pre-Post Trial,"Stallard P, Porter J, Grist R.",JMIR Mhealth Uhealth,2018,2018.2.1,,,
10.1016/j.ajog.2022.09.027,Trial of a patient-directed eHealth program to ameliorate perinatal depression: the MomMoodBooster2 practical effectiveness study,"Danaher BG, Seeley JR, Silver RK, Tyler MS, Kim JJ, La Porte LM, Cleveland E, Smith DR, Milgrom J, Gau JM.",Am J Obstet Gynecol,2023,2022.9.29,,,
10.2196/mental.5131,Mobile Phone and Web-based Cognitive Behavior Therapy for Depressive Symptoms and Mental Health Comorbidities in People Living With Diabetes: Results of a Feasibility Study,"Clarke J, Proudfoot J, Ma H.",JMIR Ment Health,2016,2016.6.2,,,
10.1177/2055207617713827,What might get in the way: Barriers to the use of apps for depression,"Stiles-Shields C, Montague E, Lattie EG, Kwasny MJ, Mohr DC.",Digit Health,2017,2018.6.27,,,
10.2196/46473,"Engagement, Satisfaction, and Mental Health Outcomes Across Different Residential Subgroup Users of a Digital Mental Health Relational Agent: Exploratory Single-Arm Study","Forman-Hoffman VL, Pirner MC, Flom M, Kirvin-Quamme A, Durden E, Kissinger JA, Robinson A.",JMIR Form Res,2023,2023.9.27,,,
10.2196/54216,Self-Guided Smartphone App (Vimbo) for the Reduction of Symptoms of Depression and Anxiety in South African Adults: Pilot Quantitative Single-Arm Study,"Steyn S, Slabbert M.",JMIR Form Res,2025,2025.1.30,,,
10.2196/54634,Long-Term Efficacy of a Mobile Mental Wellness Program: Prospective Single-Arm Study,"McCallum M, Baldwin M, Thompson P, Blessing K, Frisch M, Ho A, Ainsworth MC, Mitchell ES, Michaelides A, May CN.",JMIR Mhealth Uhealth,2024,2024.6.27,,,
10.2196/10353,"Mobile Apps for Management of Tinnitus: Users' Survey, Quality Assessment, and Content Analysis","Sereda M, Smith S, Newton K, Stockdale D.",JMIR Mhealth Uhealth,2019,2019.1.24,,,
10.4093/dmj.2023.0298,Enhancing Diabetes Care through a Mobile Application: A Randomized Clinical Trial on Integrating Physical and Mental Health among Disadvantaged Individuals,"Bae JH, Park EH, Lee HK, Yoon KH, Won KC, Kim HM, Kim SG.",Diabetes Metab J,2024,2024.2.4,,,
10.3389/fpsyg.2019.01592,Preliminary Results From a Randomized Controlled Study for an App-Based Cognitive Behavioral Therapy Program for Depression and Anxiety in Cancer Patients,"Ham K, Chin S, Suh YJ, Rhee M, Yu ES, Lee HJ, Kim JH, Kim SW, Koh SJ, Chung KM.",Front Psychol,2019,2019.8.13,,,
10.2196/16420,A Mobile Health Intervention System for Women With Coronary Heart Disease: Usability Study,"Sengupta A, Beckie T, Dutta K, Dey A, Chellappan S.",JMIR Form Res,2020,2020.4.30,,,
10.1111/jsr.14173,The clinical effect of digital cognitive behavioural therapy for insomnia in subgroups with depressive and anxiety symptoms: A secondary analysis of a randomized-controlled trial,"Rötger A, Schuffelen J, Maurer LF, Lorenz N, Pollok B, Gieselmann A.",J Sleep Res,2024,2024.2.15,,,
10.3389/fnhum.2018.00171,Mobile Software as a Medical Device (SaMD) for the Treatment of Epilepsy: Development of Digital Therapeutics Comprising Behavioral and Music-Based Interventions for Neurological Disorders,"Afra P, Bruggers CS, Sweney M, Fagatele L, Alavi F, Greenwald M, Huntsman M, Nguyen K, Jones JK, Shantz D, Bulaj G.",Front Hum Neurosci,2018,2018.5.22,,,
10.2196/33449,An Acceptance and Commitment Therapy Prototype Mobile Program for Individuals With a Visible Difference: Mixed Methods Feasibility Study,"Zucchelli F, Donnelly O, Rush E, White P, Gwyther H, Williamson H; VTCT Foundation Research Team at the Centre for Appearance Research.",JMIR Form Res,2022,2022.1.21,,,
10.2196/45409,Cultural Responsivity in Technology-Enabled Services: Integrating Culture Into Technology and Service Components,"Eustis EH, LoPresti J, Aguilera A, Schueller SM.",J Med Internet Res,2023,2023.10.3,,,
10.1038/s44184-023-00041-y,Differential temporal utility of passively sensed smartphone features for depression and anxiety symptom prediction: a longitudinal cohort study,"Stamatis CA, Meyerhoff J, Meng Y, Lin ZCC, Cho YM, Liu T, Karr CJ, Liu T, Curtis BL, Ungar LH, Mohr DC.",Npj Ment Health Res,2024,2024.4.12,,,
10.1080/16506073.2024.2339315,"Testing a brief, self-guided values affirmation for behavioral activation intervention during COVID-19","Kibbey MM, DiBello AM, Fedorenko EJ, Farris SG.",Cogn Behav Ther,2024,2024.4.9,,,
10.2196/mental.7614,A Smartphone App for Adolescents With Sleep Disturbance: Development of the Sleep Ninja,"Werner-Seidler A, O'Dea B, Shand F, Johnston L, Frayne A, Fogarty AS, Christensen H.",JMIR Ment Health,2017,2017.7.30,,,
10.3390/ijerph182212000,Technology-Assisted Collaborative Care Program for People with Diabetes and/or High Blood Pressure Attending Primary Health Care: A Feasibility Study,"Martínez P, Guajardo V, Gómez VE, Brandt S, Szabo W, Soto-Brandt G, Farhang M, Baeza P, Campos S, Herrera P, Rojas G.",Int J Environ Res Public Health,2021,2021.11.27,,,
10.1371/journal.pone.0321958,"Feasibility and preliminary effects of an app-based physical activity intervention for individuals with depression (MoodMover): A protocol for a single-arm, pre-post intervention study","Tang Y, Gierc M, La H, Liu S, Lam RW, Puterman E, Faulkner G.",PLoS One,2025,2025.4.22,,,
10.1155/arat/5323539,Mental Health Interventions for Young People Living With HIV/AIDS in Sub-Saharan Africa: A Systematic Review,"Adjorlolo S, Boakye DS, Xatse E, Akorli VV, Adjorlolo PK, Battanis YY, Frempong AB, Ocansey LK, Yeboah C.",AIDS Res Treat,2025,2025.5.9,,,
10.2196/44862,The Effectiveness of a Smartphone Intervention Targeting Suicidal Ideation in Young Adults: Randomized Controlled Trial Examining the Influence of Loneliness,"McGillivray L, Keng-Meng Hui N, Wong QJJ, Han J, Qian J, Torok M.",JMIR Ment Health,2023,2023.3.30,,,
10.2196/14842,Digital Cognitive Behavioral Therapy for Insomnia for Adolescents With Mental Health Problems: Feasibility Open Trial,"Cliffe B, Croker A, Denne M, Smith J, Stallard P.",JMIR Ment Health,2020,2020.3.6,,,
10.2196/12711,Exploring Mediators of a Guided Web-Based Self-Help Intervention for People With HIV and Depressive Symptoms: Randomized Controlled Trial,"van Luenen S, Kraaij V, Spinhoven P, Wilderjans TF, Garnefski N.",JMIR Ment Health,2019,2019.8.25,,,
10.1002/cpp.2332,Explaining variability in therapist adherence and patient depressive symptom improvement: The role of therapist interpersonal skills and patient engagement,"Snippe E, Schroevers MJ, Tovote KA, Sanderman R, Emmelkamp PMG, Fleer J.",Clin Psychol Psychother,2019,2018.9.11,,,
10.1186/s13063-019-4041-9,Effectiveness and cost-effectiveness of guided Internet- and mobile-based CBT for adolescents and young adults with chronic somatic conditions and comorbid depression and anxiety symptoms (youthCOACH(CD)): study protocol for a multicentre randomized controlled trial,"Lunkenheimer F, Domhardt M, Geirhos A, Kilian R, Mueller-Stierlin AS, Holl RW, Meissner T, Minden K, Moshagen M, Ranz R, Sachser C, Staab D, Warschburger P, Baumeister H; COACH consortium.",Trials,2020,2020.3.14,,,
10.1016/j.cct.2021.106569,A SMART approach to optimizing delivery of an mHealth intervention among cancer survivors with posttraumatic stress symptoms,"Smith SK, Somers TJ, Kuhn E, Laber E, Sung AD, Syrjala KL, Feger B, Kelleher SA, Majestic C, Gebert R, LeBlanc M, Owen JE, Applebaum AJ.",Contemp Clin Trials,2021,2021.9.18,,,
10.1016/j.eclinm.2022.101423,"The NEVERMIND e-health system in the treatment of depressive symptoms among patients with severe somatic conditions: A multicentre, pragmatic randomised controlled trial","Carli V, Petros NG, Hadlaczky G, Vitcheva T, Berchialla P, Bianchi S, Carletto S, Christinaki E, Citi L, Dinis S, Gentili C, Geraldes V, Giovinazzo L, Gonzalez-Martinez S, Meyer B, Ostacoli L, Ottaviano M, Ouakinin S, Papastylianou T, Paradiso R, Poli R, Rocha I, Settanta C, Scilingo EP, Valenza G.",EClinicalMedicine,2022,2022.6.16,,,
10.2196/45186,Testing Mechanisms of Change for Text Message-Delivered Cognitive Behavioral Therapy: Randomized Clinical Trial for Young Adult Depression,"Mason MJ, Coatsworth JD, Zaharakis N, Russell M, Brown A, McKinstry S.",JMIR Mhealth Uhealth,2023,2023.7.11,,,
10.2196/15164,Gamified Mobile Computerized Cognitive Behavioral Therapy for Japanese University Students With Depressive Symptoms: Protocol for a Randomized Controlled Trial,"Yokomitsu K, Irie T, Sekiguchi M, Shimizu A, Matsuoka H, Merry SN, Stasiak K.",JMIR Res Protoc,2020,2020.4.8,,,
10.1186/s13063-017-2015-3,Reducing the rate and duration of Re-ADMISsions among patients with unipolar disorder and bipolar disorder using smartphone-based monitoring and treatment - the RADMIS trials: study protocol for two randomized controlled trials,"Faurholt-Jepsen M, Frost M, Martiny K, Tuxen N, Rosenberg N, Busk J, Winther O, Bardram JE, Kessing LV.",Trials,2017,2017.6.17,,,
10.2196/resprot.7070,"A Digital Tool to Promote Alcohol and Drug Use Screening, Brief Intervention, and Referral to Treatment Skill Translation: A Mobile App Development and Randomized Controlled Trial Protocol","Satre DD, Ly K, Wamsley M, Curtis A, Satterfield J.",JMIR Res Protoc,2017,2017.4.20,,,
10.1037/ort0000517,The effects of brief behavioral activation (BA) on children with physical disabilities: A randomized controlled trial,"Suh JW, Lee EB, Han Y, Lee MG, Choi KH.",Am J Orthopsychiatry,2021,2020.10.13,,,
10.2196/53001,"Layperson-Supported, Web-Delivered Cognitive Behavioral Therapy for Depression in Older Adults: Randomized Controlled Trial","Xiang X, Kayser J, Turner S, Ash S, Himle JA.",J Med Internet Res,2024,2024.3.4,,,
10.2196/mental.9613,Patients' Experiences of Web- and Mobile-Assisted Group Therapy for Depression and Implications of the Group Setting: Qualitative Follow-Up Study,"Schuster R, Sigl S, Berger T, Laireiter AR.",JMIR Ment Health,2018,2018.7.13,,,
10.2196/51423,User-Centered Design of a Gamified Mental Health App for Adolescents in Sub-Saharan Africa: Multicycle Usability Testing Study,"Pozuelo JR, Moffett BD, Davis M, Stein A, Cohen H, Craske MG, Maritze M, Makhubela P, Nabulumba C, Sikoti D, Kahn K, Sodi T; DoBAt & Ebikolwa Consortium; van Heerden A, O'Mahen HA.",JMIR Form Res,2023,2023.11.30,,,
10.2196/30590,Effectiveness of Self-Guided Virtual Reality-Based Cognitive Behavioral Therapy for Panic Disorder: Randomized Controlled Trial,"Shin B, Oh J, Kim BH, Kim HE, Kim H, Kim S, Kim JJ.",JMIR Ment Health,2021,2021.11.23,,,
10.1016/j.cbpra.2017.05.004,Development and Preliminary Feasibility Study of a Brief Behavioral Activation Mobile Application (Behavioral Apptivation) to Be Used in Conjunction With Ongoing Therapy,"Dahne J, Kustanowitz J, Lejuez CW.",Cogn Behav Pract,2018,2018.5.5,,,
10.2196/27868,"Evidence of Human-Level Bonds Established With a Digital Conversational Agent: Cross-sectional, Retrospective Observational Study","Darcy A, Daniels J, Salinger D, Wicks P, Robinson A.",JMIR Form Res,2021,2021.5.11,,,
10.1136/gpsych-2020-100446,Online single-session interventions for Kenyan adolescents: study protocol for a comparative effectiveness randomised controlled trial,"Wasil AR, Osborn TL, Weisz JR, DeRubeis RJ.",Gen Psychiatr,2021,2021.7.5,,,
10.1177/2167702620902119,Randomized Controlled Trial Testing Mobile-Based Attention-Bias Modification for Posttraumatic Stress Using Personalized Word Stimuli,"Niles AN, Woolley JD, Tripp P, Pesquita A, Vinogradov S, Neylan TC, O'Donovan A.",Clin Psychol Sci,2020,2021.8.20,,,
10.1186/s12888-022-04383-3,Protocol for a randomised controlled trial evaluating the effectiveness of a CBT-based smartphone application for improving mental health outcomes in adolescents: the MobiliseMe study,"Li SH, Achilles MR, Subotic-Kerry M, Werner-Seidler A, Newby JM, Batterham PJ, Christensen H, Mackinnon AJ, O'Dea B.",BMC Psychiatry,2022,2022.11.30,,,
10.3389/fpsyt.2021.812667,A Feasibility Study of the WHO Digital Mental Health Intervention Step-by-Step to Address Depression Among Chinese Young Adults,"Sit HF, Hong IW, Burchert S, Sou EKL, Wong M, Chen W, Lam AIF, Hall BJ.",Front Psychiatry,2022,2022.1.24,,,
10.1186/s12888-024-06079-2,A randomized controlled trial of a self-guided mobile app targeting repetitive negative thought to prevent depression in university students: study protocol of the Nurture-U Reducing Worry prevention trial,"Watkins ER, Phillips D, Cranston T, Choueiri H, Newton M, Cook H, Taylor G.",BMC Psychiatry,2024,2024.10.2,,,
10.2196/14734,Wearable Digital Sensors to Identify Risks of Postpartum Depression and Personalize Psychological Treatment for Adolescent Mothers: Protocol for a Mixed Methods Exploratory Study in Rural Nepal,"Poudyal A, van Heerden A, Hagaman A, Maharjan SM, Byanjankar P, Subba P, Kohrt BA.",JMIR Res Protoc,2019,2019.9.13,,,
10.2196/51066,Acceptability and Utility of a Digital Group Intervention to Prevent Perinatal Depression in Youths via Interactive Maternal Group for Information and Emotional Support (IMAGINE): Pilot Cohort Study,"Ronen K, Gewali A, Dachelet K, White E, Jean-Baptiste M, Evans YN, Unger JA, Tandon SD, Bhat A.",JMIR Form Res,2024,2024.2.2,,,
